iteration,density_residual_log10,cl,cd
0,-4.23654709,0.09824701877,0.03474693577
0,-4.236596696,0.09824610636,0.03474679028
0,-4.236554583,0.09824521699,0.0347466476
0,-4.236474915,0.09824434974,0.03474650745
0,-4.236344076,0.0982435036,0.03474636957
0,-4.236159913,0.09824267765,0.03474623369
0,-4.235961196,0.09824187101,0.03474609956
0,-4.235728148,0.09824108293,0.03474596696
0,-4.235510719,0.0982403128,0.03474583565
0,-4.235310981,0.09823956004,0.03474570545
0,-4.23511232,0.09823882414,0.03474557616
0,-4.234949875,0.0982381046,0.03474544761
0,-4.234855241,0.09823740102,0.03474531968
0,-4.234817997,0.09823671306,0.03474519222
0,-4.234868482,0.09823604044,0.03474506514
0,-4.23495605,0.09823538292,0.03474493837
0,-4.235064922,0.09823474038,0.03474481185
0,-4.235181438,0.0982341127,0.03474468558
0,-4.235268203,0.09823349977,0.03474455957
0,-4.235329195,0.09823290155,0.03474443385
0,-4.235336103,0.09823231802,0.03474430849
0,-4.235267409,0.09823174916,0.0347441836
0,-4.235146704,0.09823119495,0.03474405933
0,-4.235011998,0.0982306554,0.03474393584
0,-4.234811531,0.09823013056,0.03474381333
0,-4.234581728,0.09822962048,0.03474369203
0,-4.234348375,0.09822912527,0.03474357222
0,-4.234117033,0.09822864618,0.0347434544
0,-4.233908382,0.09822818358,0.03474333895
0,-4.23370113,0.09822773746,0.03474322619
0,-4.23353857,0.09822730785,0.03474311647
0,-4.233443865,0.09822689478,0.03474301017
0,-4.233427012,0.09822649833,0.03474290775
0,-4.233489312,0.09822611862,0.03474280967
0,-4.233592413,0.09822575583,0.03474271648
0,-4.233769101,0.09822541029,0.03474262875
0,-4.234029218,0.09822508223,0.03474254714
0,-4.23435635,0.09822477193,0.03474247235
0,-4.234718672,0.09822447968,0.0347424052
0,-4.235066245,0.09822420581,0.03474234659
0,-4.235386645,0.09822395068,0.03474229757
0,-4.235676347,0.09822371457,0.03474225937
0,-4.235869059,0.09822349772,0.03474223344
0,-4.23596392,0.09822330028,0.03474222154
0,-4.235969364,0.09822312227,0.03474222589
0,-4.235878191,0.09822296351,0.03474224928
0,-4.235682678,0.09822282286,0.03474229511
0,-4.235397604,0.0982226992,0.03474236748
0,-4.235048553,0.09822259099,0.03474247159
0,-4.234653136,0.09822249651,0.03474261236
0,-4.23422912,0.09822241395,0.03474279258
0,-4.2337985,0.09822234153,0.03474301286
0,-4.233355109,0.09822227746,0.03474327245
0,-4.232943763,0.09822222012,0.03474356978
0,-4.232593001,0.09822216806,0.03474390271
0,-4.232330076,0.0982221199,0.03474426879
0,-4.232129903,0.09822207441,0.03474466531
0,-4.232040593,0.0982220305,0.03474508945
0,-4.232023211,0.0982219872,0.03474553837
0,-4.232093737,0.09822194372,0.03474600923
0,-4.232256144,0.09822189936,0.03474649925
0,-4.232487902,0.09822185341,0.03474700576
0,-4.232797358,0.09822180536,0.03474752613
0,-4.233140073,0.09822175522,0.03474805773
0,-4.233456804,0.09822170249,0.03474859821
0,-4.233771086,0.09822164678,0.03474914535
0,-4.234072204,0.09822158778,0.03474969703
0,-4.234327384,0.09822152532,0.03475025128
0,-4.234485044,0.09822145927,0.03475080623
0,-4.234575889,0.0982213896,0.03475136015
0,-4.234596146,0.09822131636,0.03475191143
0,-4.234561058,0.0982212396,0.03475245856
0,-4.234472261,0.09822115944,0.03475300016
0,-4.234326977,0.09822107652,0.03475353491
0,-4.234123366,0.09822099117,0.03475406162
0,-4.233897965,0.09822090358,0.03475457921
0,-4.233650504,0.09822081393,0.03475508673
0,-4.233422376,0.09822072293,0.03475558338
0,-4.23316857,0.09822063136,0.03475606847
0,-4.232928373,0.09822054005,0.03475654142
0,-4.232773454,0.09822044984,0.0347570017
0,-4.232657611,0.09822036172,0.03475744887
0,-4.23253484,0.09822027661,0.03475788257
0,-4.232475956,0.09822019536,0.03475830249
0,-4.232494198,0.09822011882,0.0347587084
0,-4.232530705,0.09822004779,0.03475910013
0,-4.232558524,0.09821998305,0.03475947758
0,-4.232615687,0.09821992534,0.03475984067
0,-4.232677843,0.09821987531,0.03476018938
0,-4.232705897,0.09821983354,0.03476052371
0,-4.232718873,0.09821980044,0.03476084373
0,-4.232695852,0.09821977637,0.03476114949
0,-4.232628755,0.09821976165,0.03476144109
0,-4.232517933,0.09821975648,0.03476171865
0,-4.232398404,0.09821976087,0.03476198228
0,-4.232262081,0.09821977474,0.03476223211
0,-4.232110708,0.09821979787,0.0347624683
0,-4.231968853,0.09821982992,0.034762691
0,-4.231848869,0.09821987043,0.03476290036
0,-4.231741332,0.09821991728,0.03476309624
0,-4.23166755,0.09821997139,0.03476327916
0,-4.231627564,0.09822003156,0.03476344934
0,-4.231626651,0.09822009646,0.03476360684
0,-4.231675664,0.09822016485,0.03476375178
0,-4.23177438,0.09822023552,0.03476388428
0,-4.231909822,0.09822030739,0.03476400448
0,-4.232091481,0.0982203794,0.03476411255
0,-4.232302459,0.09822045062,0.03476420872
0,-4.232532909,0.0982205202,0.03476429321
0,-4.232780323,0.09822058742,0.03476436628
0,-4.232984948,0.09822065162,0.03476442824
0,-4.233161791,0.09822071228,0.03476447938
0,-4.233295749,0.09822076895,0.03476452006
0,-4.233363272,0.0982208213,0.03476455065
